kod;delka;datum;cas;teplota;oblast;jedinec;instar;poznamka;fotka
1;0.336;28.6.2014 15:00;0:00:00;15;Bestvina;BSW15001;l1;;1
3;0.322;1.7.2014 11:00;68:00:00;15;Bestvina;BSW15001;l1;;3
4;0.331;2.7.2014 14:00;95:00:00;15;Bestvina;BSW15001;l1;;4
5;0.337;3.7.2014 14:00;119:00:00;15;Bestvina;BSW15001;l1;;5
6;0.321;4.7.2014 15:00;144:00:00;15;Bestvina;BSW15001;l1;;6
27;0.3;30.6.2014 10:00;24:00:00;15;Bestvina;BSW15002;l1;;2
28;0.321;1.7.2014 11:00;49:00:00;15;Bestvina;BSW15002;l1;;3
29;0.328;2.7.2014 14:00;76:00:00;15;Bestvina;BSW15002;l1;;4
30;0.331;3.7.2014 14:00;100:00:00;15;Bestvina;BSW15002;l1;;5
31;0.323;4.7.2014 15:00;125:00:00;15;Bestvina;BSW15002;l1;;6
52;0.336;5.7.2014 15:00;0:00:00;15;Bestvina;BSW15003;l1;;1
78;0.323;6.7.2014 11:00;0:00:00;15;Bestvina;BSW15004;l1;;1
79;0.314;7.7.2014 15:00;28:00:00;15;Bestvina;BSW15004;l1;;2
104;0.327;6.7.2014 11:00;0:00:00;15;Bestvina;BSW15005;l1;;1
105;0.339;7.7.2014 15:00;28:00:00;15;Bestvina;BSW15005;l1;;2
106;0.332;8.7.2014 15:00;52:00:00;15;Bestvina;BSW15005;l1;;3
107;0.334;9.7.2014 15:00;76:00:00;15;Bestvina;BSW15005;l1;;4
108;0.33;12.7.2014 14:00;147:00:00;15;Bestvina;BSW15005;l1;;5
109;0.336;13.7.2014 9:30;166:30:00;15;Bestvina;BSW15005;l1;;6
130;0.325;6.7.2014 11:00;0:00:00;15;Bestvina;BSW15006;l1;;1
131;0.326;7.7.2014 15:00;28:00:00;15;Bestvina;BSW15006;l1;;2
132;0.317;8.7.2014 15:00;52:00:00;15;Bestvina;BSW15006;l1;;3
133;0.322;9.7.2014 15:00;76:00:00;15;Bestvina;BSW15006;l1;;4
134;0.328;10.7.2014 12:00;97:00:00;15;Bestvina;BSW15006;l1;;5
135;0.324;12.7.2014 14:00;147:00:00;15;Bestvina;BSW15006;l1;;6
156;0.324;6.7.2014 11:00;0:00:00;15;Bestvina;BSW15007;l1;;1
157;0.313;7.7.2014 15:00;28:00:00;15;Bestvina;BSW15007;l1;;2
158;0.317;8.7.2014 15:00;52:00:00;15;Bestvina;BSW15007;l1;;3
159;0.335;9.7.2014 15:00;76:00:00;15;Bestvina;BSW15007;l1;;4
160;0.316;10.7.2014 12:00;97:00:00;15;Bestvina;BSW15007;l1;;5
182;0.322;9.7.2014 15:00;0:00:00;15;Bestvina;BSW15008;l1;;1
208;0.32;9.7.2014 15:00;0:00:00;15;Bestvina;BSW15009;l1;;1
209;0.309;10.7.2014 12:00;21:00:00;15;Bestvina;BSW15009;l1;;2
210;0.335;12.7.2014 14:00;71:00:00;15;Bestvina;BSW15009;l1;;3
211;0.33;13.7.2014 9:30;90:30:00;15;Bestvina;BSW15009;l1;;4
213;0.318;15.7.2014 15:00;144:00:00;15;Bestvina;BSW15009;l1;;6
214;0.325;17.7.2014 14:00;191:00:00;15;Bestvina;BSW15009;l1;;7
215;0.329;22.7.2014 9:00;306:00:00;15;Bestvina;BSW15009;l1;;8
234;0.302;9.7.2014 15:00;0:00:00;15;Bestvina;BSW15010;l1;;1
235;0.335;10.7.2014 12:00;21:00:00;15;Bestvina;BSW15010;l1;;2
236;0.305;12.7.2014 14:00;71:00:00;15;Bestvina;BSW15010;l1;;3
237;0.325;13.7.2014 9:30;90:30:00;15;Bestvina;BSW15010;l1;;4
238;0.31;14.7.2014 9:45;114:45:00;15;Bestvina;BSW15010;l1;;5
239;0.345;15.7.2014 15:00;144:00:00;15;Bestvina;BSW15010;l1;;6
260;0.315;17.6.2014 9:30;0:00:00;18;Bestvina;BSW18001;l1;;1
261;0.319;18.6.2014 8:30;23:00:00;18;Bestvina;BSW18001;l1;;2
287;0.328;18.6.2014 8:30;23:00:00;18;Bestvina;BSW18002;l1;;2
312;0.331;21.6.2014 7:45;0:00:00;18;Bestvina;BSW18003;l1;;1
313;0.329;22.6.2014 8:30;24:45:00;18;Bestvina;BSW18003;l1;;2
338;0.341;21.6.2014 7:45;0:00:00;18;Bestvina;BSW18004;l1;;1
340;0.327;23.6.2014 10:00;50:15:00;18;Bestvina;BSW18004;l1;;3
364;0.335;22.6.2014 8:30;0:00:00;18;Bestvina;BSW18005;l1;;1
365;0.337;23.6.2014 10:00;25:30:00;18;Bestvina;BSW18005;l1;;2
390;0.328;26.6.2014 12:00;0:00:00;18;Bestvina;BSW18006;l1;;1
416;0.338;27.6.2014 15:00;0:00:00;18;Bestvina;BSW18007;l1;;1
417;0.37;28.6.2014 15:00;24:00:00;18;Bestvina;BSW18007;l1;;2
418;0.354;29.6.2014 10:00;43:00:00;18;Bestvina;BSW18007;l1;;3
419;0.36;30.6.2014 10:00;67:00:00;18;Bestvina;BSW18007;l1;;4
420;0.367;1.7.2014 11:00;92:00:00;18;Bestvina;BSW18007;l1;;5
442;0.306;27.6.2014 15:00;0:00:00;18;Bestvina;BSW18008;l1;;1
468;0.343;27.6.2014 15:00;0:00:00;18;Bestvina;BSW18009;l1;;1
469;0.35;28.6.2014 15:00;24:00:00;18;Bestvina;BSW18009;l1;;2
470;0.358;29.6.2014 10:00;43:00:00;18;Bestvina;BSW18009;l1;;3
471;0.361;30.6.2014 10:00;67:00:00;18;Bestvina;BSW18009;l1;;4
494;0.344;27.6.2014 15:00;0:00:00;18;Bestvina;BSW18010;l1;;1
520;0.325;27.6.2014 15:00;0:00:00;18;Bestvina;BSW18011;l1;;1
521;0.336;28.6.2014 15:00;24:00:00;18;Bestvina;BSW18011;l1;;2
522;0.348;29.6.2014 10:00;43:00:00;18;Bestvina;BSW18011;l1;;3
546;0.355;28.6.2014 15:00;0:00:00;18;Bestvina;BSW18013;l1;;1
547;0.363;29.6.2014 10:00;19:00:00;18;Bestvina;BSW18013;l1;;2
572;0.308;28.6.2014 15:00;0:00:00;18;Bestvina;BSW18014;l1;;1
573;0.302;29.6.2014 10:00;19:00:00;18;Bestvina;BSW18014;l1;;2
599;0.354;29.6.2014 10:00;19:00:00;18;Bestvina;BSW18015;l1;;2
600;0.331;30.6.2014 10:00;43:00:00;18;Bestvina;BSW18015;l1;;3
624;0.327;28.6.2014 15:00;0:00:00;18;Bestvina;BSW18016;l1;;1
650;0.325;28.6.2014 15:00;0:00:00;18;Bestvina;BSW18017;l1;;1
651;0.338;29.6.2014 10:00;19:00:00;18;Bestvina;BSW18017;l1;;2
652;0.345;30.6.2014 10:00;43:00:00;18;Bestvina;BSW18017;l1;;3
676;0.348;29.6.2014 10:00;0:00:00;18;Bestvina;BSW18018;l1;;1
677;0.332;30.6.2014 10:00;24:00:00;18;Bestvina;BSW18018;l1;;2
702;0.317;30.6.2014 10:00;0:00:00;18;Bestvina;BSW18019;l1;;1
728;0.351;30.6.2014 10:00;0:00:00;18;Bestvina;BSW18020;l1;;1
729;0.373;1.7.2014 11:00;25:00:00;18;Bestvina;BSW18020;l1;;2
754;0.351;30.6.2014 10:00;0:00:00;18;Bestvina;BSW18021;l1;;1
755;0.329;1.7.2014 11:00;25:00:00;18;Bestvina;BSW18021;l1;;2
756;0.344;2.7.2014 14:00;52:00:00;18;Bestvina;BSW18021;l1;;3
780;0.354;30.6.2014 10:00;0:00:00;18;Bestvina;BSW18022;l1;;1
781;0.35;1.7.2014 11:00;25:00:00;18;Bestvina;BSW18022;l1;;2
806;0.348;30.6.2014 10:00;0:00:00;18;Bestvina;BSW18023;l1;;1
807;0.358;1.7.2014 11:00;25:00:00;18;Bestvina;BSW18023;l1;;2
832;0.328;1.7.2014 11:00;0:00:00;18;Bestvina;BSW18024;l1;;1
858;0.361;1.7.2014 11:00;0:00:00;18;Bestvina;BSW18025;l1;;1
884;0.334;3.7.2014 14:00;0:00:00;18;Bestvina;BSW18026;l1;;1
885;0.326;4.7.2014 15:00;25:00:00;18;Bestvina;BSW18026;l1;;2
886;0.34;5.7.2014 15:00;49:00:00;18;Bestvina;BSW18026;l1;;3
887;0.328;6.7.2014 11:00;69:00:00;18;Bestvina;BSW18026;l1;;4
888;0.317;7.7.2014 15:00;97:00:00;18;Bestvina;BSW18026;l1;;5
910;0.33;4.7.2014 15:00;0:00:00;18;Bestvina;BSW18027;l1;;1
911;0.324;5.7.2014 15:00;24:00:00;18;Bestvina;BSW18027;l1;;2
912;0.327;6.7.2014 11:00;44:00:00;18;Bestvina;BSW18027;l1;;3
913;0.337;7.7.2014 15:00;72:00:00;18;Bestvina;BSW18027;l1;;4
914;0.319;8.7.2014 15:00;96:00:00;18;Bestvina;BSW18027;l1;;5
936;0.33;5.7.2014 15:00;0:00:00;18;Bestvina;BSW18028;l1;;1
937;0.34;6.7.2014 11:00;20:00:00;18;Bestvina;BSW18028;l1;;2
962;0.312;5.7.2014 15:00;0:00:00;18;Bestvina;BSW18029;l1;;1
988;0.325;5.7.2014 15:00;0:00:00;18;Bestvina;BSW18030;l1;;1
1014;0.3;5.7.2014 15:00;0:00:00;18;Bestvina;BSW18031;l1;;1
1040;0.322;6.7.2014 11:00;0:00:00;18;Bestvina;BSW18032;l1;;1
1041;0.31;7.7.2014 15:00;28:00:00;18;Bestvina;BSW18032;l1;;2
1042;0.269;8.7.2014 15:00;52:00:00;18;Bestvina;BSW18032;l1;;3
1066;0.322;7.7.2014 15:00;0:00:00;18;Bestvina;BSW18033;l1;;1
1092;0.328;7.7.2014 15:00;0:00:00;18;Bestvina;BSW18034;l1;;1
1118;0.306;7.7.2014 15:00;0:00:00;18;Bestvina;BSW18035;l1;;1
1144;0.306;7.7.2014 15:00;0:00:00;18;Bestvina;BSW18036;l1;;1
1170;0.29;7.7.2014 15:00;0:00:00;18;Bestvina;BSW18037;l1;;1
1171;0.325;8.7.2014 15:00;24:00:00;18;Bestvina;BSW18037;l1;;2
1196;0.333;8.7.2014 15:00;0:00:00;18;Bestvina;BSW18038;l1;;1
1222;0.335;18.6.2014 8:30;0:00:00;21;Bestvina;BSW2100?;l1;;1
1248;0.35;12.6.2014 8:00;0:00:00;21;Bestvina;BSW21001;l1;;1
1249;0.347;13.6.2014 9:00;25:00:00;21;Bestvina;BSW21001;l1;;2
1300;0.315;12.6.2014 8:00;0:00:00;21;Bestvina;BSW21002;l1;;1
1301;0.349;13.6.2014 9:00;25:00:00;21;Bestvina;BSW21002;l1;;2
1302;0.314;14.6.2014 8:00;48:00:00;21;Bestvina;BSW21002;l1;;3
1353;0.304;13.6.2014 9:00;25:00:00;21;Bestvina;BSW21003;l1;;2
1404;0.318;12.6.2014 8:00;0:00:00;21;Bestvina;BSW21004;l1;;1
1430;0.327;18.6.2014 8:30;0:00:00;21;Bestvina;BSW21004001;l1;;1
1456;0.327;18.6.2014 8:30;0:00:00;21;Bestvina;BSW21004002;l1;;1
1482;0.327;18.6.2014 8:30;0:00:00;21;Bestvina;BSW21004003;l1;;1
1508;0.334;18.6.2014 8:30;0:00:00;21;Bestvina;BSW21004004;l1;;1
1560;0.351;12.6.2014 8:00;0:00:00;21;Bestvina;BSW21005;l1;;1
1561;0.324;13.6.2014 9:00;25:00:00;21;Bestvina;BSW21005;l1;;2
1586;0.305;18.6.2014 8:30;0:00:00;21;Bestvina;BSW21005001;l1;;1
1612;0.336;18.6.2014 8:30;0:00:00;21;Bestvina;BSW21005002;l1;;1
1613;0.332;20.6.2014 8:30;48:00:00;21;Bestvina;BSW21005002;l1;;2
1638;0.392;17.6.2014 9:30;0:00:00;21;Bestvina;BSW21006;l1;;1
1664;0.3;19.6.2014 8:00;0:00:00;21;Bestvina;BSW21007;l1;;1
1665;0.333;20.6.2014 8:30;24:30:00;21;Bestvina;BSW21007;l1;;2
1666;0.336;21.6.2014 7:45;47:45:00;21;Bestvina;BSW21007;l1;;3
1690;0.324;19.6.2014 8:00;0:00:00;21;Bestvina;BSW21008;l1;;1
1691;0.336;20.6.2014 8:30;24:30:00;21;Bestvina;BSW21008;l1;;2
1692;0.342;21.6.2014 7:45;47:45:00;21;Bestvina;BSW21008;l1;;3
1716;0.323;19.6.2014 8:00;0:00:00;21;Bestvina;BSW21009;l1;;1
1717;0.318;20.6.2014 8:30;24:30:00;21;Bestvina;BSW21009;l1;;2
1718;0.315;21.6.2014 7:45;47:45:00;21;Bestvina;BSW21009;l1;;3
1742;0.328;19.6.2014 8:00;0:00:00;21;Bestvina;BSW21010;l1;;1
1743;0.327;21.6.2014 7:45;47:45:00;21;Bestvina;BSW21010;l1;;2
1744;0.336;22.6.2014 8:30;72:30:00;21;Bestvina;BSW21010;l1;;3
1768;0.313;19.6.2014 8:00;0:00:00;21;Bestvina;BSW21011;l1;;1
1769;0.336;20.6.2014 8:30;24:30:00;21;Bestvina;BSW21011;l1;;2
1770;0.343;21.6.2014 7:45;47:45:00;21;Bestvina;BSW21011;l1;;3
1794;0.328;20.6.2014 8:30;0:00:00;21;Bestvina;BSW21012;l1;;1
1820;0.322;20.6.2014 8:30;0:00:00;21;Bestvina;BSW21013;l1;;1
1821;0.308;21.6.2014 7:45;23:15:00;21;Bestvina;BSW21013;l1;;2
1822;0.355;22.6.2014 8:30;48:00:00;21;Bestvina;BSW21013;l1;;3
1823;0.307;24.6.2014 13:30;101:00:00;21;Bestvina;BSW21013;l1;;4
1846;0.308;20.6.2014 8:30;0:00:00;21;Bestvina;BSW21014;l1;;1
1847;0.333;21.6.2014 7:45;23:15:00;21;Bestvina;BSW21014;l1;;2
1848;0.346;22.6.2014 8:30;48:00:00;21;Bestvina;BSW21014;l1;;3
1849;0.343;23.6.2014 10:00;73:30:00;21;Bestvina;BSW21014;l1;;4
1898;0.339;20.6.2014 8:30;0:00:00;21;Bestvina;BSW21016;l1;;1
1899;0.334;21.6.2014 7:45;23:15:00;21;Bestvina;BSW21016;l1;;2
1900;0.328;22.6.2014 8:30;48:00:00;21;Bestvina;BSW21016;l1;;3
1924;0.314;21.6.2014 7:45;0:00:00;21;Bestvina;BSW21017;l1;;1
1925;0.334;23.6.2014 10:00;50:15:00;21;Bestvina;BSW21017;l1;;2
1926;0.321;24.6.2014 13:30;77:45:00;21;Bestvina;BSW21017;l1;;3
1950;0.337;21.6.2014 7:45;0:00:00;21;Bestvina;BSW21018;l1;;1
1976;0.311;1.7.2014 11:00;0:00:00;21;Bestvina;BSW21019;l1;;1
1977;0.317;2.7.2014 14:00;27:00:00;21;Bestvina;BSW21019;l1;;2
1978;0.302;3.7.2014 14:00;51:00:00;21;Bestvina;BSW21019;l1;;3
2002;0.326;1.7.2014 11:00;0:00:00;21;Bestvina;BSW21020;l1;;1
2003;0.308;2.7.2014 14:00;27:00:00;21;Bestvina;BSW21020;l1;;2
2028;0.331;1.7.2014 11:00;0:00:00;21;Bestvina;BSW21021;l1;;1
2029;0.348;2.7.2014 14:00;27:00:00;21;Bestvina;BSW21021;l1;;2
2030;0.324;3.7.2014 14:00;51:00:00;21;Bestvina;BSW21021;l1;;3
2031;0.319;4.7.2014 15:00;76:00:00;21;Bestvina;BSW21021;l1;;4
2054;0.331;2.7.2014 14:00;0:00:00;21;Bestvina;BSW21022;l1;;1
2080;0.317;2.7.2014 14:00;0:00:00;21;Bestvina;BSW21023;l1;;1
2081;0.314;3.7.2014 14:00;24:00:00;21;Bestvina;BSW21023;l1;;2
2106;0.329;2.7.2014 14:00;0:00:00;21;Bestvina;BSW21024;l1;;1
2107;0.315;3.7.2014 14:00;24:00:00;21;Bestvina;BSW21024;l1;;2
2132;0.33;2.7.2014 14:00;0:00:00;21;Bestvina;BSW21025;l1;;1
2133;0.321;3.7.2014 14:00;24:00:00;21;Bestvina;BSW21025;l1;;2
2158;0.319;2.7.2014 14:00;0:00:00;21;Bestvina;BSW21026;l1;;1
2159;0.305;3.7.2014 14:00;24:00:00;21;Bestvina;BSW21026;l1;;2
2184;0.321;2.7.2014 14:00;0:00:00;21;Bestvina;BSW21027;l1;;1
2185;0.318;3.7.2014 14:00;24:00:00;21;Bestvina;BSW21027;l1;;2
2210;0.314;2.7.2014 14:00;0:00:00;21;Bestvina;BSW21028;l1;;1
2236;0.304;4.7.2014 15:00;0:00:00;21;Bestvina;BSW21029;l1;;1
2262;0.293;4.7.2014 15:00;0:00:00;21;Bestvina;BSW21030;l1;;1
2263;0.312;5.7.2014 15:00;24:00:00;21;Bestvina;BSW21030;l1;;2
2264;0.356;6.7.2014 11:00;44:00:00;21;Bestvina;BSW21030;l1;;3
2265;0.358;7.7.2014 15:00;72:00:00;21;Bestvina;BSW21030;l1;;4
2288;0.309;4.7.2014 15:00;0:00:00;21;Bestvina;BSW21031;l1;;1
2289;0.305;5.7.2014 15:00;24:00:00;21;Bestvina;BSW21031;l1;;2
2290;0.305;6.7.2014 11:00;44:00:00;21;Bestvina;BSW21031;l1;;3
2314;0.333;5.7.2014 15:00;0:00:00;21;Bestvina;BSW21032;l1;;1
2315;0.333;6.7.2014 11:00;20:00:00;21;Bestvina;BSW21032;l1;;2
2316;0.334;7.7.2014 15:00;48:00:00;21;Bestvina;BSW21032;l1;;3
2340;0.331;12.6.2014 8:00;0:00:00;18;Domazlice;DSW18001;l1;;1
2341;0.347;13.6.2014 9:00;25:00:00;18;Domazlice;DSW18001;l1;;2
2342;0.334;14.6.2014 8:00;48:00:00;18;Domazlice;DSW18001;l1;;3
2392;0.348;13.6.2014 9:00;0:00:00;18;Domazlice;DSW18002;l1;;1
2393;0.362;14.6.2014 8:00;23:00:00;18;Domazlice;DSW18002;l1;;2
2445;0.341;15.6.2014 10:00;26:00:00;18;Domazlice;DSW18004;l1;;2
2446;0.344;16.6.2014 9:00;49:00:00;18;Domazlice;DSW18004;l1;;3
2496;0.342;16.6.2014 9:00;0:00:00;18;Domazlice;DSW18006;l1;;1
2522;0.308;17.6.2014 9:30;0:00:00;18;Domazlice;DSW18007;l1;;1
2548;0.311;17.6.2014 9:30;0:00:00;18;Domazlice;DSW18008;l1;;1
2574;0.336;19.6.2014 8:00;0:00:00;18;Domazlice;DSW18009;l1;;1
2600;0.31;19.6.2014 8:00;0:00:00;18;Domazlice;DSW18010;l1;;1
2626;0.352;19.6.2014 8:00;0:00:00;18;Domazlice;DSW18011;l1;;1
2627;0.35;20.6.2014 8:30;24:30:00;18;Domazlice;DSW18011;l1;;2
2652;0.359;22.6.2014 8:30;0:00:00;18;Domazlice;DSW18012;l1;;1
2653;0.363;25.6.2014 10:30;74:00:00;18;Domazlice;DSW18012;l1;;2
2678;0.321;22.6.2014 8:30;0:00:00;18;Domazlice;DSW18013;l1;;1
2679;0.334;23.6.2014 10:00;25:30:00;18;Domazlice;DSW18013;l1;;2
2680;0.33;25.6.2014 10:30;74:00:00;18;Domazlice;DSW18013;l1;;3
2704;0.316;25.6.2014 10:30;0:00:00;18;Domazlice;DSW18015;l1;;1
2730;0.355;28.6.2014 15:00;0:00:00;18;Domazlice;DSW18016;l1;;1
2733;0.345;1.7.2014 11:00;68:00:00;18;Domazlice;DSW18016;l1;;4
2756;0.352;28.6.2014 15:00;0:00:00;18;Domazlice;DSW18017;l1;;1
2757;0.342;29.6.2014 10:00;19:00:00;18;Domazlice;DSW18017;l1;;2
2758;0.348;30.6.2014 10:00;43:00:00;18;Domazlice;DSW18017;l1;;3
2782;0.354;28.6.2014 15:00;0:00:00;18;Domazlice;DSW18018;l1;;1
2783;0.355;29.6.2014 10:00;19:00:00;18;Domazlice;DSW18018;l1;;2
2785;0.361;1.7.2014 11:00;68:00:00;18;Domazlice;DSW18018;l1;;4
2808;0.359;28.6.2014 15:00;0:00:00;18;Domazlice;DSW18019;l1;;1
2809;0.347;29.6.2014 10:00;19:00:00;18;Domazlice;DSW18019;l1;;2
2834;0.358;28.6.2014 15:00;0:00:00;18;Domazlice;DSW18020;l1;;1
2835;0.359;29.6.2014 10:00;19:00:00;18;Domazlice;DSW18020;l1;;2
2836;0.342;30.6.2014 10:00;43:00:00;18;Domazlice;DSW18020;l1;;3
2860;0.315;1.7.2014 11:00;0:00:00;18;Domazlice;DSW18021;l1;;1
2886;0.33;1.7.2014 11:00;0:00:00;18;Domazlice;DSW18022;l1;;1
2887;0.311;2.7.2014 14:00;27:00:00;18;Domazlice;DSW18022;l1;;2
2912;0.339;1.7.2014 11:00;0:00:00;18;Domazlice;DSW18023;l1;;1
2914;0.326;3.7.2014 14:00;51:00:00;18;Domazlice;DSW18023;l1;;3
2915;0.338;4.7.2014 15:00;76:00:00;18;Domazlice;DSW18023;l1;;4
2938;0.328;3.7.2014 14:00;0:00:00;18;Domazlice;DSW18024;l1;;1
2939;0.345;4.7.2014 15:00;25:00:00;18;Domazlice;DSW18024;l1;;2
2940;0.338;5.7.2014 15:00;49:00:00;18;Domazlice;DSW18024;l1;;3
2942;0.338;7.7.2014 15:00;97:00:00;18;Domazlice;DSW18024;l1;;5
2964;0.314;4.7.2014 15:00;0:00:00;18;Domazlice;DSW18025;l1;;1
2965;0.308;5.7.2014 15:00;24:00:00;18;Domazlice;DSW18025;l1;;2
2966;0.319;6.7.2014 11:00;44:00:00;18;Domazlice;DSW18025;l1;;3
2967;0.31;7.7.2014 15:00;72:00:00;18;Domazlice;DSW18025;l1;;4
2968;0.317;8.7.2014 15:00;96:00:00;18;Domazlice;DSW18025;l1;;5
2990;0.331;5.7.2014 15:00;0:00:00;18;Domazlice;DSW18026;l1;;1
2991;0.339;6.7.2014 11:00;20:00:00;18;Domazlice;DSW18026;l1;;2
2992;0.324;7.7.2014 15:00;48:00:00;18;Domazlice;DSW18026;l1;;3
3016;0.324;7.7.2014 15:00;0:00:00;18;Domazlice;DSW18027;l1;;1
3042;0.325;7.7.2014 15:00;0:00:00;18;Domazlice;DSW18028;l1;;1
3043;0.323;8.7.2014 15:00;24:00:00;18;Domazlice;DSW18028;l1;;2
3068;0.355;16.6.2014 9:00;0:00:00;18;Klatovy;KSW18001;l1;;1
3094;0.336;16.6.2014 9:00;0:00:00;18;Klatovy;KSW18002;l1;;1
3121;0.333;21.6.2014 7:45;23:15:00;18;Klatovy;KSW18003;l1;;2
3122;0.333;22.6.2014 8:30;48:00:00;18;Klatovy;KSW18003;l1;;3
3123;0.33;23.6.2014 10:00;73:30:00;18;Klatovy;KSW18003;l1;;4
3146;0.295;30.6.2014 10:00;0:00:00;18;Klatovy;KSW18004;l1;;1
3147;0.301;1.7.2014 11:00;25:00:00;18;Klatovy;KSW18004;l1;;2
3148;0.295;2.7.2014 14:00;52:00:00;18;Klatovy;KSW18004;l1;;3
3149;0.293;3.7.2014 14:00;76:00:00;18;Klatovy;KSW18004;l1;;4
3150;0.295;4.7.2014 15:00;101:00:00;18;Klatovy;KSW18004;l1;;5
3172;0.324;30.6.2014 10:00;0:00:00;18;Klatovy;KSW18005;l1;;1
3198;0.306;1.7.2014 11:00;0:00:00;18;Klatovy;KSW18006;l1;;1
3199;0.306;2.7.2014 14:00;27:00:00;18;Klatovy;KSW18006;l1;;2
3200;0.325;3.7.2014 14:00;51:00:00;18;Klatovy;KSW18006;l1;;3
3224;0.318;1.7.2014 11:00;0:00:00;18;Klatovy;KSW18007;l1;;1
3225;0.304;2.7.2014 14:00;27:00:00;18;Klatovy;KSW18007;l1;;2
3226;0.306;3.7.2014 14:00;51:00:00;18;Klatovy;KSW18007;l1;;3
3227;0.299;4.7.2014 15:00;76:00:00;18;Klatovy;KSW18007;l1;;4
3250;0.315;2.7.2014 14:00;0:00:00;18;Klatovy;KSW18008;l1;;1
3251;0.302;3.7.2014 14:00;24:00:00;18;Klatovy;KSW18008;l1;;2
3276;0.306;6.7.2014 11:00;0:00:00;18;Klatovy;KSW18009;l1;;1
3277;0.293;7.7.2014 15:00;28:00:00;18;Klatovy;KSW18009;l1;;2
3278;0.326;8.7.2014 15:00;52:00:00;18;Klatovy;KSW18009;l1;;3
3302;0.322;7.7.2014 15:00;0:00:00;18;Klatovy;KSW18010;l1;;1
3328;0.334;11.6.2014 9:00;0:00:00;18;Klatovy;KSW1801001;l1;;1
3354;0.327;11.6.2014 9:00;0:00:00;18;Klatovy;KSW1801002;l1;;1
3355;0.348;12.6.2014 8:00;23:00:00;18;Klatovy;KSW1801002;l1;;2
3356;0.333;13.6.2014 9:00;48:00:00;18;Klatovy;KSW1801002;l1;;3
3357;0.337;14.6.2014 8:00;71:00:00;18;Klatovy;KSW1801002;l1;;4
3380;0.321;11.6.2014 9:00;0:00:00;18;Klatovy;KSW1801003;l1;;1
3381;0.345;12.6.2014 8:00;23:00:00;18;Klatovy;KSW1801003;l1;;2
3407;0.318;12.6.2014 8:00;23:00:00;18;Klatovy;KSW1801004;l1;;2
3408;0.32;13.6.2014 9:30;48:30:00;18;Klatovy;KSW1801004;l1;;3
3432;0.323;11.6.2014 9:00;0:00:00;18;Klatovy;KSW1801005;l1;;1
3433;0.331;12.6.2014 8:00;23:00:00;18;Klatovy;KSW1801005;l1;;2
3434;0.335;13.6.2014 9:00;48:00:00;18;Klatovy;KSW1801005;l1;;3
3458;0.339;19.6.2014 8:00;0:00:00;18;Klatovy;KSW1801006;l1;;1
3484;0.31;8.7.2014 15:00;0:00:00;18;Klatovy;KSW18011;l1;;1
3485;0.3;9.7.2014 15:00;24:00:00;18;Klatovy;KSW18011;l1;;2
3486;0.311;10.7.2014 12:00;45:00:00;18;Klatovy;KSW18011;l1;;3
3487;0.305;12.7.2014 14:00;95:00:00;18;Klatovy;KSW18011;l1;;4
3510;0.313;8.7.2014 15:00;0:00:00;18;Klatovy;KSW18012;l1;;1
3511;0.316;9.7.2014 15:00;24:00:00;18;Klatovy;KSW18012;l1;;2
3512;0.319;10.7.2014 12:00;45:00:00;18;Klatovy;KSW18012;l1;;3
3536;0.315;8.7.2014 15:00;0:00:00;18;Klatovy;KSW18013;l1;;1
3537;0.324;9.7.2014 15:00;24:00:00;18;Klatovy;KSW18013;l1;;2
3538;0.33;10.7.2014 12:00;45:00:00;18;Klatovy;KSW18013;l1;;3
3562;0.343;15.6.2014 10:00;0:00:00;15;Praha;PSW15001;l1;;1
3563;0.319;17.6.2014 9:30;47:30:00;15;Praha;PSW15001;l1;;2
3564;0.347;18.6.2014 8:30;70:30:00;15;Praha;PSW15001;l1;;3
3588;0.328;15.6.2014 10:00;0:00:00;15;Praha;PSW15002;l1;;1
3589;0.348;16.6.2014 9:00;23:00:00;15;Praha;PSW15002;l1;;2
3614;0.338;15.6.2014 10:00;0:00:00;15;Praha;PSW15003;l1;;1
3615;0.329;16.6.2014 9:00;23:00:00;15;Praha;PSW15003;l1;;2
3616;0.354;16.6.2014 9:00;23:00:00;15;Praha;PSW15003;l1;;3
3618;0.363;18.6.2014 8:30;70:30:00;15;Praha;PSW15003;l1;;5
3641;0.327;30.6.2014 10:00;24:00:00;15;Praha;PSW15004;l1;;2
3642;0.314;1.7.2014 11:00;49:00:00;15;Praha;PSW15004;l1;;3
3643;0.318;2.7.2014 14:00;76:00:00;15;Praha;PSW15004;l1;;4
3644;0.318;3.7.2014 14:00;100:00:00;15;Praha;PSW15004;l1;;5
3666;0.335;4.7.2014 15:00;0:00:00;15;Praha;PSW15005;l1;;1
3667;0.345;5.7.2014 15:00;24:00:00;15;Praha;PSW15005;l1;;2
3668;0.331;6.7.2014 11:00;44:00:00;15;Praha;PSW15005;l1;;3
3669;0.326;7.7.2014 15:00;72:00:00;15;Praha;PSW15005;l1;;4
3670;0.342;8.7.2014 15:00;96:00:00;15;Praha;PSW15005;l1;;5
3671;0.33;9.7.2014 15:00;120:00:00;15;Praha;PSW15005;l1;;6
3672;0.348;10.7.2014 12:00;141:00:00;15;Praha;PSW15005;l1;;7
3692;0.324;5.7.2014 15:00;0:00:00;15;Praha;PSW15006;l1;;1
